oshpd_id,facility_name,"license_number
","facility_level
",dba_address,dba_city,dba_zip_code,county_code,county_name,er_service_level,"total_beds
",facility_status,"facility_start_date
","license_type
",license_category,latitude,longitude
406074138,BRIGHTSTAR HEALTHCARE,550001095,Parent Facility,333 RHEEM BLVD,MORAGA,94556,7,CONTRA COSTA,Not Applicable,,Open,2/1/2015,Home Health Agency/Hospice,Home Health Agency,37.86145,-122.12853
406074139,JMJ HOME HEALTH SERVICES,550001106,Parent Facility,1181 CENTRAL BLVD,BRENTWOOD,94513,7,CONTRA COSTA,Not Applicable,,Open,3/1/2016,Home Health Agency/Hospice,Home Health Agency,37.93767,-121.69996
406074141,24/7 MEDSTAFF,550001196,Parent Facility,5091 LONE TREE WAY,ANTIOCH,94531,7,CONTRA COSTA,Not Applicable,,Open,1/5/2010,Home Health Agency/Hospice,Home Health Agency,37.9618153,-121.7602772
406074142,"NATIONAL HOME HEALTH SERVICES-WEST, INC.",550001217,Parent Facility,2092 OMEGA RD,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,5/29/2014,Home Health Agency/Hospice,Home Health Agency,37.78303,-121.98147
406074145,"HORIZON HOME HEALTH CARE, INC.",20000647,Parent Facility,85 MORAGA WAY,ORINDA,94563,7,CONTRA COSTA,Not Applicable,,Open,10/1/2012,Home Health Agency/Hospice,Home Health Agency,37.8776117,-122.1801526
406074149,"COMFORT ASSISTING, INC.",550001567,Parent Facility,112 LA CASA VIA,WALNUT CREEK,94598,7,CONTRA COSTA,Not Applicable,,Open,5/9/2011,Home Health Agency/Hospice,Home Health Agency,37.91254,-122.0427
406074151,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - CONCORD - BRANCH,550001671,Branch,5099 COMMERCIAL CIR,CONCORD,94520,7,CONTRA COSTA,Not Applicable,,Open,10/27/2014,Home Health Agency/Hospice,Hospice,38.0199,-122.03133
406074155,"ACE HOME HEALTH CARE & HOSPICE, INC",550001784,Parent Facility,85 MORAGA WAY,ORINDA,94563,7,CONTRA COSTA,Not Applicable,,Open,8/21/2014,Home Health Agency/Hospice,Hospice,37.87761,-122.18015
406074156,"PROHEALTH HOME CARE, INC",550001878,Parent Facility,2125 OAK GROVE RD,WALNUT CREEK,94598,7,CONTRA COSTA,Not Applicable,,Open,4/1/2015,Home Health Agency/Hospice,Home Health Agency,37.93096,-122.01797
406074157,"ACE HOME HEALTH CARE & HOSPICE, INC.",550001785,Parent Facility,85 MORAGA WAY,ORINDA,94563,7,CONTRA COSTA,Not Applicable,,Open,8/21/2014,Home Health Agency/Hospice,Home Health Agency,37.8776466,-122.1797015
406074158,NOVA HEALTH CARE AT HOME,550001968,Parent Facility,191 SAND CREEK RD,BRENTWOOD,94513,7,CONTRA COSTA,Not Applicable,,Open,6/13/2014,Home Health Agency/Hospice,Home Health Agency,37.94667,-121.7001
406074161,"MARIE STAR HOME HEALTH SERVICES, LLC",550002108,Parent Facility,1849 WILLOW PASS RD,CONCORD,94520,7,CONTRA COSTA,Not Applicable,,Open,10/15/2012,Home Health Agency/Hospice,Home Health Agency,37.97526,-122.038011
406074163,"HEALTHY LIVING AT HOME - EAST BAY, LLC",550002198,Parent Facility,1320 WILLOW PASS RD,CONCORD,94520,7,CONTRA COSTA,Not Applicable,,Open,2/25/2013,Home Health Agency/Hospice,Home Health Agency,37.968126,-122.051181
406074164,"PREMIER HEALTHCARE SERVICES, LLC",550002250,Parent Facility,1000 BURNETT AVE,CONCORD,94520,7,CONTRA COSTA,Not Applicable,,Open,4/29/2015,Home Health Agency/Hospice,Home Health Agency,37.97573,-122.06158
406074166,"GRACE HOSPICE AND PALLIATIVE CARE, INC.",550002239,Parent Facility,2410 CAMINO RAMON,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,3/28/2013,Home Health Agency/Hospice,Hospice,37.7799273,-121.9780153
406074167,"HALLMARK HOME HEALTH CONNECTIONS, INC.",550002457,Parent Facility,3370 MT DIABLO BLVD,LAFAYETTE,94549,7,CONTRA COSTA,Not Applicable,,Open,9/24/2013,Home Health Agency/Hospice,Home Health Agency,37.8946241,-122.1078131
406074168,"ASSIST ON  CALL PROFESSIONAL IN-HOME CARE SERVICES, INC.",550002456,Parent Facility,2100 MONUMENT BLVD,PLEASANT HILL,94523,7,CONTRA COSTA,Not Applicable,,Open,9/27/2013,Home Health Agency/Hospice,Home Health Agency,37.94562,-122.053061
406074170,CVH HOME HEALTH SERVICES,550000134,Parent Facility,2410 CAMINO RAMON,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,3/7/2014,Home Health Agency/Hospice,Home Health Agency,37.77426,-121.96475
406074173,ST. MARY'S HOME HEALTH SERVICES LLC,550002779,Parent Facility,50 SAND CREEK RD,BRENTWOOD,94513,7,CONTRA COSTA,Not Applicable,,Open,7/30/2014,Home Health Agency/Hospice,Home Health Agency,37.94659,-121.69757
406074174,PINNACLE HOME HEALTH AGENCY LLC,550002759,Parent Facility,1375 LOCUST ST,WALNUT CREEK,94596,7,CONTRA COSTA,Not Applicable,,Open,7/16/2014,Home Health Agency/Hospice,Home Health Agency,37.89858,-122.06189
406074177,AMERICAN CAREQUEST EAST BAY,550002819,Parent Facility,2092 OMEGA RD,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,8/29/2017,Home Health Agency/Hospice,Hospice,37.78298,-121.98144
406074181,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002938,Parent Facility,50 SAND CREEK RD,BRENTWOOD,94513,7,CONTRA COSTA,Not Applicable,,Open,7/7/2015,Home Health Agency/Hospice,Home Health Agency,37.94658,-121.6972
406074185,AMAZING GRACE HOME HEALTH,550003331,Parent Facility,3260 BLUME DR,RICHMOND,94806,7,CONTRA COSTA,Not Applicable,,Open,1/1/2016,Home Health Agency/Hospice,Home Health Agency,37.98394,-122.32089
406074186,"A PLUS HOSPICE, INC.",550003330,Parent Facility,4615 FIRST ST,PLEASANTON,94566,1,ALAMEDA,Not Applicable,,Open,12/31/2015,Home Health Agency/Hospice,Hospice,37.6585,-121.87513
406074187,"SOJOURN HOSPICE & PALLIATIVE CARE - EAST BAY, LLC",550003382,Parent Facility,1320 WILLOW PASS RD,CONCORD,94520,7,CONTRA COSTA,Not Applicable,,Open,1/26/2016,Home Health Agency/Hospice,Hospice,37.96883,-122.05193
406074189,BSC HOME HEALTH SERVICES LLC,550003473,Parent Facility,3700 DELTA FAIR BLVD,ANTIOCH,94509,7,CONTRA COSTA,Not Applicable,,Open,4/4/2016,Home Health Agency/Hospice,Home Health Agency,38.00435,-121.845181
406074190,HARMONY HOME HEALTH,550003500,Parent Facility,140 GREGORY LANE,PLEASANT HILL,94523,7,CONTRA COSTA,Not Applicable,,Open,5/12/2016,Home Health Agency/Hospice,Home Health Agency,37.94794,-122.06559
406074193,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002939,Parent Facility,50 SAND CREEK RD,BRENTWOOD,94513,7,CONTRA COSTA,Not Applicable,,Open,1/7/2017,Home Health Agency/Hospice,Hospice,37.94659,-121.69733
406074194,AMERICAN HEALTHCARE PROFESSIONAL GROUP,550003804,Parent Facility,2551 SAN RAMON VALLEY BLVD,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,1/20/2017,Home Health Agency/Hospice,Home Health Agency,37.77187,-121.974
406074195,GATEWAY HOME HEALTH CORP.,550003805,Parent Facility,3018 WILLOW PASS RD,CONCORD,94519,7,CONTRA COSTA,Not Applicable,,Open,1/1/2017,Home Health Agency/Hospice,Home Health Agency,37.98055,-122.02216
406074196,"PENTEC HEALTH, INC.",550003815,Parent Facility,1255 TREAT BLVD,WALNUT CREEK,94597,7,CONTRA COSTA,Not Applicable,,Open,2/6/2017,Home Health Agency/Hospice,Home Health Agency,37.92656,-122.05933
406074199,BLIZE HEALTHCARE - PARENT,550001547,Parent Facility,750 ALFRED NOBEL DR,HERCULES,94547,7,CONTRA COSTA,Not Applicable,,Open,6/29/2017,Home Health Agency/Hospice,Home Health Agency,38.02016,-122.2752
406074202,MEDICS CHOICE HOME HEALTH SAN RAMON,550003980,Parent Facility,3170 CROW CANYON PLACE,SAN RAMON,94583,7,CONTRA COSTA,Not Applicable,,Open,8/30/2017,Home Health Agency/Hospice,Home Health Agency,37.77547,-121.97199
406080891,SUTTER COAST HOME CARE - OREGON BRANCH,10000265,Branch,555 5TH ST.,BROOKINGS,97415,8,DEL NORTE,Not Applicable,,Open,10/31/2018,Home Health Agency/Hospice,Home Health Agency,42.05588,-124.28799
406084002,SUTTER COAST HOME CARE,10000265,Parent Facility,785 E WASHINGTON BLVD,CRESCENT CITY,95531,8,DEL NORTE,Not Applicable,,Open,11/1/2014,Home Health Agency/Hospice,Home Health Agency,41.77266,-124.1929
406092234,BARTON HEALTHCARE SYSTEM HOME HEALTH,100000174,Parent Facility,2092 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,96150,9,EL DORADO,Not Applicable,,Open,2/23/1980,Home Health Agency/Hospice,Home Health Agency,38.91522,-120.00141
406092242,MARSHALL HOME CARE,100000180,Parent Facility,681 MAIN ST,PLACERVILLE,95667,9,EL DORADO,Not Applicable,,Open,4/23/1979,Home Health Agency/Hospice,Home Health Agency,38.73014,-120.79194
406094025,SNOWLINE HOSPICE OF EL DORADO CO. - HOSPICE,100000610,Parent Facility,6520 PLEASANT VALLEY RD,DIAMOND SPRINGS,95619,9,EL DORADO,Not Applicable,,Open,6/1/2007,Home Health Agency/Hospice,Hospice,38.68502,-120.83618
406094029,"EXCEL HOME HEALTHCARE, INC.",550003066,Parent Facility,4944 WINDPLAY DR,EL DORADO HILLS,95762,9,EL DORADO,Not Applicable,,Open,4/30/2015,Home Health Agency/Hospice,Home Health Agency,38.63767,-121.07112
406100011,COMMUNITY HOME CARE,40000008,Parent Facility,1630 E SHAW AVE,FRESNO,93710,10,FRESNO,Not Applicable,,Open,2/25/2016,Home Health Agency/Hospice,Home Health Agency,36.80892,-119.75671
406100047,INTERIM HEALTHCARE OF THE CENTRAL VALLEY,40000033,Parent Facility,1843 E FIR AVE,FRESNO,93720,10,FRESNO,Not Applicable,,Open,10/18/1983,Home Health Agency/Hospice,Home Health Agency,36.83911,-119.74922
406100848,"PREMIER HEALTHCARE SERVICES, LLC",550004224,Parent Facility,5250 N PALM AVE,FRESNO,93704,10,FRESNO,Not Applicable,,Open,3/13/2018,Home Health Agency/Hospice,Home Health Agency,36.81255,-119.80832
406100908,ST. AGNES HOME HEALTH AND HOSPICE,40000174,Parent Facility,6729 N WILLOW AVE,FRESNO,93710,10,FRESNO,Not Applicable,,Open,6/5/2010,Home Health Agency/Hospice,Home Health Agency,36.8294249,-119.7297339
406101285,"SENIOR BRIDGE HOME HEALTH CARE, INC.",550004277,Parent Facility,5070 N 6TH ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,5/17/2018,Home Health Agency/Hospice,Home Health Agency,36.81023,-119.76319
406101288,ARDENT HOME HEALTH & PALLIATIVE CARE,550004263,Parent Facility,2040 N WINERY AVE,FRESNO,93703,10,FRESNO,Not Applicable,,Open,4/30/2018,Home Health Agency/Hospice,Home Health Agency,36.76909,-119.73171
406101318,HOSPICE OF THE VALLEY,550004350,Parent Facility,5100 N 6 TH ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,8/6/2018,Home Health Agency/Hospice,Hospice,36.81094,-119.7632
406101485,ANGEL LOVE HOSPICE SERVICES,550004484,Parent Facility,4705 N SONORA AVE,FRESNO,93722,10,FRESNO,Not Applicable,,Open,12/19/2018,Home Health Agency/Hospice,Hospice,36.80627,-119.86596
406101543,"HEALTHY LIFE HOME SERVICES, INC",550004524,Parent Facility,4705 N SONORA AVE,FRESNO,93722,10,FRESNO,Not Applicable,,Open,1/24/2019,Home Health Agency/Hospice,Home Health Agency,36.80627,-119.86596
406104009,INHOME HEALTHCARE SERVICES - PARENT,40000006,Parent Facility,5105 E. DAKOTA AVE,FRESNO,93727,10,FRESNO,Not Applicable,,Open,4/4/2018,Home Health Agency/Hospice,Home Health Agency,36.78679,-119.72216
406104020,"MAXIM HEALTHCARE SERVICES, INC.",40000267,Parent Facility,6051 N FRESNO ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,10/9/2015,Home Health Agency/Hospice,Home Health Agency,36.82389,-119.78144
406104079,VALLEY CHILDREN'S HOME HEALTH,40000416,Parent Facility,5085 E MCKINLEY AVE,FRESNO,93727,10,FRESNO,Not Applicable,,Open,6/18/2018,Home Health Agency/Hospice,Home Health Agency,36.76526,-119.72424
406104084,FOCUS HEALTH,40000426,Parent Facility,377 W FALLBROOK AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,12/12/2012,Home Health Agency/Hospice,Home Health Agency,36.8493359,-119.7989997
406104087,HINDS HOSPICE - FRESNO,100000749,Parent Facility,2490 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,2/22/1996,Home Health Agency/Hospice,Hospice,36.80842,-119.83718
406105030,"ST. MARY'S HOME HEALTH SERVICES, INC.",40000544,Parent Facility,3180 E SHIELDS AVE,FRESNO,93726,10,FRESNO,Not Applicable,,Open,7/1/2009,Home Health Agency/Hospice,Home Health Agency,36.77949,-119.77091
406105052,AVANCE HOME HEALTH INC.,40000412,Parent Facility,1350 O ST,FRESNO,93721,10,FRESNO,Not Applicable,,Open,12/4/2006,Home Health Agency/Hospice,Home Health Agency,36.74143,-119.78925
406105055,"COMPASSIONATE CARE HOME HEALTH AGENCY, LLC",40000541,Parent Facility,7545 N DEL MAR AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,4/16/2007,Home Health Agency/Hospice,Home Health Agency,36.84676,-119.79592
406105059,ASERACARE HOSPICE - FRESNO,550000603,Parent Facility,650 W  ALLUVIAL,FRESNO,93711,10,FRESNO,Not Applicable,,Open,10/5/2007,Home Health Agency/Hospice,Hospice,36.84455,-119.80425
406105062,OPTIMAL HOSPICE CARE - FRESNO - PARENT,100000782,Parent Facility,6780 N. WEST AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,9/28/2010,Home Health Agency/Hospice,Hospice,36.8367,-119.82624
406105066,HEALTHCARE CALIFORNIA - PARENT,550000020,Parent Facility,5709 N WEST AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,9/1/2008,Home Health Agency/Hospice,Home Health Agency,36.8211062,-119.8282816
406105071,BRIGHT HORIZON HOSPICE SERVICES,550001162,Parent Facility,3649 W BEECHWOOD AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,11/26/2017,Home Health Agency/Hospice,Hospice,36.83823,-119.85905
406105074,"HEALTHPOINT HOME HEALTH, INC",550001306,Parent Facility,3120 WILLOW AVE,CLOVIS,93612,10,FRESNO,Not Applicable,,Open,9/25/2017,Home Health Agency/Hospice,Home Health Agency,36.79548,-119.72749
406105077,VALLEY HOME HEALTH,550001358,Parent Facility,2511 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,5/12/2016,Home Health Agency/Hospice,Home Health Agency,36.80646,-119.83677
406105082,"FRESNO YOSEMITE HEALTH CARE, INC.",550001653,Parent Facility,1951 N GATEWAY BLVD,FRESNO,93727,10,FRESNO,Not Applicable,,Open,8/16/2011,Home Health Agency/Hospice,Home Health Agency,36.76861,-119.72658
406105084,THERAPEUTIC HOME HEALTHCARE,550001755,Parent Facility,5150 N 6TH ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,11/2/2011,Home Health Agency/Hospice,Home Health Agency,36.81128,-119.7632
406105085,"SEQUOIA HOME HEALTH, INC.",550001622,Parent Facility,900 POLLASKY AVE,CLOVIS,93612,10,FRESNO,Not Applicable,,Open,5/8/2012,Home Health Agency/Hospice,Home Health Agency,36.8192716,-119.7020528
406105087,SAN LORENZO HOME HEALTH,550001857,Parent Facility,4021 N FRESNO ST,FRESNO,93726,10,FRESNO,Not Applicable,,Open,3/7/2012,Home Health Agency/Hospice,Home Health Agency,36.79088,-119.78146
406105090,"FRESNO ARC HOSPICE, INC.",550001879,Parent Facility,3677 W BEECHWOOD AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,3/22/2012,Home Health Agency/Hospice,Hospice,36.83823,-119.85978
406105096,"OPTUM WOMEN'S AND CHILDREN'S HEALTH, LLC",220000459,Parent Facility,2525 ALLUVIAL AVE,CLOVIS,93611,10,FRESNO,Not Applicable,,Open,4/5/2013,Home Health Agency/Hospice,Home Health Agency,36.84524,-119.66602
406105098,"HEALTHY LIVING AT HOME - FRESNO, LLC",550002343,Parent Facility,1318 E SHAW AVE,FRESNO,93710,10,FRESNO,Not Applicable,,Open,8/2/2013,Home Health Agency/Hospice,Home Health Agency,36.80876,-119.76531
406105099,BRIGHT HORIZON HOME HEALTH,550002405,Parent Facility,3649 W BEECHWOOD AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,9/19/2018,Home Health Agency/Hospice,Home Health Agency,36.83823,-119.85905
406105104,PRO HOSPICE AGENCY,550001890,Parent Facility,1665 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,4/24/2015,Home Health Agency/Hospice,Hospice,36.80818,-119.82329
406105105,"VALLEY REGIONAL HOME HEALTH, INC.",550002633,Parent Facility,6311 N. FRESNO ST.,FRESNO,93710,10,FRESNO,Not Applicable,,Open,12/19/2018,Home Health Agency/Hospice,Home Health Agency,36.82867,-119.78142
406105107,"ST. MARY'S HOSPICE SERVICES, INC.",550002711,Parent Facility,3180 E SHIELDS AVE,FRESNO,93726,10,FRESNO,Not Applicable,,Open,6/6/2014,Home Health Agency/Hospice,Hospice,36.77949,-119.77081
406105110,REMEDY HOME CARE,550002697,Parent Facility,3447 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,6/3/2014,Home Health Agency/Hospice,Home Health Agency,36.805001,-119.854617
406105111,"SOJOURN HOSPICE AND PALLIATIVE CARE - FRESNO, LLC",550002681,Parent Facility,1318 E SHAW AVE,FRESNO,93710,10,FRESNO,Not Applicable,,Open,5/22/2014,Home Health Agency/Hospice,Hospice,36.8103267,-119.7647022
406105114,ARDENT HOSPICE & PALLIATIVE CARE OF FRESNO,550002795,Parent Facility,2040 N WINERY AVE,FRESNO,93703,10,FRESNO,Not Applicable,,Open,2/1/2016,Home Health Agency/Hospice,Hospice,36.7691,-119.73173
406105123,"HORIZON HOME CARE, LLC",550003100,Parent Facility,255 W FALLBROOK AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,3/5/2019,Home Health Agency/Hospice,Home Health Agency,36.84934,-119.79631
406105124,"OMNIA HEALTHCARE, LLC",550003082,Parent Facility,755 N PEACH AVE,CLOVIS,93611,10,FRESNO,Not Applicable,,Open,5/13/2015,Home Health Agency/Hospice,Home Health Agency,36.84411,-119.72013
406105130,"OYUNA HOSPICE, INC",550003193,Parent Facility,5067 N MARIPOSA ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,5/18/2018,Home Health Agency/Hospice,Hospice,36.80977,-119.77912
406105131,VIDA CARE HOME HEALTH,550003251,Parent Facility,5100 N 6TH ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,10/7/2015,Home Health Agency/Hospice,Home Health Agency,36.81068,-119.762801
406105136,GUARDIAN ANGEL HOME CARE INC.,550003650,Parent Facility,1100 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,11/15/2018,Home Health Agency/Hospice,Home Health Agency,36.80851,-119.81148
406105137,PRO HOME HEALTH,550003760,Parent Facility,2350 W SHAW AVE,FRESNO,93711,10,FRESNO,Not Applicable,,Open,6/19/2017,Home Health Agency/Hospice,Home Health Agency,36.8084,-119.83368
406105142,CALIFORNIA HOME HEALTH,550003991,Parent Facility,6069 N 1ST ST,FRESNO,93710,10,FRESNO,Not Applicable,,Open,9/22/2017,Home Health Agency/Hospice,Home Health Agency,36.82459,-119.7724
406121036,ST. JOSEPH HOME CARE - HUMBOLDT COUNTY,10000057,Parent Facility,2127 HARRISON AVE,EUREKA,95501,12,HUMBOLDT,Not Applicable,,Open,11/1/2014,Home Health Agency/Hospice,Home Health Agency,40.788029,-124.139317
406122313,MAD RIVER COMMUNITY HOSPITAL HOME CARE SERVICE,10000166,Parent Facility,4605 VALLEY WEST BLVD,ARCATA,95521,12,HUMBOLDT,Not Applicable,,Open,4/28/1983,Home Health Agency/Hospice,Home Health Agency,40.90028,-124.08288
406124008,"HOSPICE OF HUMBOLDT, INC.",100000737,Parent Facility,3327 TIMBER FALL COURT,EUREKA,95503,12,HUMBOLDT,Not Applicable,,Open,9/12/2015,Home Health Agency/Hospice,Hospice,40.77924,-124.1358
406124022,ARCADIA HOME HEALTH SERVICE - BRANCH,980000525,Branch,351 E FOOTHILL BLVD.,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,10/1/1994,Home Health Agency/Hospice,Home Health Agency,34.151127,-118.0215617
406124029,"BALANCED LIVING, A HOME HEALTH AGENCY, INC.",550000033,Parent Facility,49 E HUNTINGTON DR,ARCADIA,91006,19,LOS ANGELES,Not Applicable,,Open,9/12/2012,Home Health Agency/Hospice,Home Health Agency,34.1401283,-118.0292149
406134004,UNI CARE HOME CARE INC,80000454,Parent Facility,630 S BRAWLEY AVE,BRAWLEY,92227,13,IMPERIAL,Not Applicable,,Open,6/24/2011,Home Health Agency/Hospice,Home Health Agency,32.9717761,-115.5424285
406134007,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.",80000479,Parent Facility,2344 S 2ND ST,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,7/28/1994,Home Health Agency/Hospice,Home Health Agency,32.77185,-115.54605
406134015,HOSPICE OF IMPERIAL VALLEY,80000570,Parent Facility,137 S 8TH ST,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,12/5/2014,Home Health Agency/Hospice,Hospice,32.79207,-115.56135
406134021,GENTIVA HEALTH SERVICES,80000283,Parent Facility,1503 N IMPERIAL AVE,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,7/1/2005,Home Health Agency/Hospice,Home Health Agency,32.80689,-115.56975
406134025,N YOUR HOME HEALTH CARE,550001205,Parent Facility,515 W MAIN ST,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,1/21/2010,Home Health Agency/Hospice,Home Health Agency,32.7928,-115.5521673
406134028,HEALTHPEAK HOME HEALTH,550001940,Parent Facility,1486 S IMPERIAL AVE,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,10/27/2014,Home Health Agency/Hospice,Home Health Agency,32.77999,-115.56974
406134029,ARIA HOSPICE LLC,550002567,Parent Facility,229 S 8TH ST,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,8/10/2016,Home Health Agency/Hospice,Hospice,32.79102,-115.56138
406134032,"HEALTHY LIVING AT HOME  EL CENTRO, LLC",550003030,Parent Facility,502 W ATEN RD,IMPERIAL,92251,13,IMPERIAL,Not Applicable,,Open,3/24/2015,Home Health Agency/Hospice,Home Health Agency,32.82561,-115.57905
406134034,"ACCENTCARE HOSPICE OF CALIFORNIA, INC.",550003173,Parent Facility,2344 S 2ND ST,EL CENTRO,92243,13,IMPERIAL,Not Applicable,,Open,7/23/2015,Home Health Agency/Hospice,Hospice,32.77185,-115.54605
406144002,PIONEER HOME HEALTH CARE,240000403,Parent Facility,363 ACADEMY ST.,BISHOP,93514,14,INYO,Not Applicable,,Open,9/14/2017,Home Health Agency/Hospice,Home Health Agency,37.36314,-118.3979
406144007,HOSPICE OF THE OWENS VALLEY,550003343,Parent Facility,363 ACADEMY ST,BISHOP,93514,14,INYO,Not Applicable,,Open,10/15/2017,Home Health Agency/Hospice,Hospice,37.36314,-118.3979
406150010,RIDGECREST REGIONAL HOSPITAL HOME HEALTH AGENCY,120000194,Parent Facility,1653 TRIANGLE DR,RIDGECREST,93555,15,KERN,Not Applicable,,Open,5/9/1979,Home Health Agency/Hospice,Home Health Agency,35.650405,-117.671785
406150268,UNITED HOME HEALTH CARE LLC,550004116,Parent Facility,1717 30TH ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,1/1/2018,Home Health Agency/Hospice,Home Health Agency,35.38669,-119.02195
406151382,"COACH NURSING, INC.",550004347,Parent Facility,1405 COMMERCIAL WAY,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,8/20/2018,Home Health Agency/Hospice,Home Health Agency,35.36694,-119.06016
406151530,"PRO NURSING HOME CARE, INC.",550004468,Parent Facility,2201 MT VERNON AVE,BAKERSFIELD,93306,15,KERN,Not Applicable,,Open,6/1/2019,Home Health Agency/Hospice,Home Health Agency,35.38776,-118.96735
406154024,ADVENTIST HEALTH HOME CARE SERVICES,120000251,Parent Facility,2800 K ST,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,8/10/1990,Home Health Agency/Hospice,Home Health Agency,35.38509,-119.01753
406154045,OPTIMAL HOME HEALTH - PARENT,120000345,Parent Facility,1315 BOUGHTON DR,BAKERSFIELD,93308,15,KERN,Not Applicable,,Open,5/6/1993,Home Health Agency/Hospice,Home Health Agency,35.4341128,-119.0534089
406154046,CORAM CVS/SPECIALTY INFUSION SERVICES,120000325,Parent Facility,3101 SILLECT AVE,BAKERSFIELD,93308,15,KERN,Not Applicable,,Open,1/1/1993,Home Health Agency/Hospice,Home Health Agency,35.38601,-119.04034
406154061,INTERIM HEALTHCARE,120000387,Parent Facility,4801 TRUXTUN AVE,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,3/3/1994,Home Health Agency/Hospice,Home Health Agency,35.3709,-119.05718
406154099,KINDRED HOSPICE,70000582,Parent Facility,5001 E COMMERCENTER DR,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,8/31/2009,Home Health Agency/Hospice,Hospice,35.3622,-119.05831
406154118,OPTIMAL HOME HEALTH - BRANCH,120000345,Branch,661 N PROSPECT ST,PORTERVILLE,93257,54,TULARE,Not Applicable,,Open,3/13/2003,Home Health Agency/Hospice,Home Health Agency,36.07783,-119.04399
406154120,"MAXIM HEALTHCARE SERVICES, INC.",120000662,Parent Facility,5201 CALIFORNIA AVE,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,3/23/2017,Home Health Agency/Hospice,Home Health Agency,35.35948,-119.06072
406154124,"AMERICAN HEALTH ASSOCIATES, INC.",120000667,Parent Facility,930 OAK ST,BAKERSFIELD,93304,15,KERN,Not Applicable,,Open,12/16/2003,Home Health Agency/Hospice,Home Health Agency,35.36644,-119.03877
406154134,GIFTED ARMS HOME HEALTHCARE SERVICES,550000057,Parent Facility,1701 WESTWIND DRIVE,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,8/10/2005,Home Health Agency/Hospice,Home Health Agency,35.3744118,-119.0432814
406154144,OPTIMAL HOSPICE CARE - BAKERSFIELD - PARENT,70000581,Parent Facility,1675 CHESTER AVE,BAKERSFIELD,93301,15,KERN,Not Applicable,,Open,4/16/2012,Home Health Agency/Hospice,Hospice,35.37401,-119.01892
406154145,HOFFMANN HOSPICE,70000578,Parent Facility,8501 BRIMHALL RD,BAKERSFIELD,93312,15,KERN,Not Applicable,,Open,9/24/2007,Home Health Agency/Hospice,Hospice,35.3684727,-119.096351
406154148,PROCARE HOSPICE BAKERSFIELD,550000707,Parent Facility,5500 MING AVE,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,8/29/2016,Home Health Agency/Hospice,Hospice,35.33742,-119.06329
406154149,AROUND THE CLOCK HOME CARE,120000480,Parent Facility,5251 OFFICE PARK DR,BAKERSFIELD,93309,15,KERN,Not Applicable,,Open,3/10/2008,Home Health Agency/Hospice,Home Health Agency,35.36598,-119.06091
